 dia mes anio hora min sec latitud longitud prof mag
1219 2018 03 10 11 27 19.360 17.37 -101.46 4.0 2.51
1220 2018 03 10 14 35 22.600 17.24 -101.17 44.3 1.87
1221 2018 03 10 17 40 41.420 16.93 -100.37 24.0 2.35
1222 2018 03 11 07 19 52.000 17.24 -101.17 46.3 2.0
1223 2018 03 11 09 32 49.600 17.69 -101.64 32.1 3.1
1224 2018 03 11 10 58 42.860 17.3 -101.51 3.4 2.35
1225 2018 03 11 20 58 13.960 17.47 -101.61 18.0 2.34
1226 2018 03 12 07 05 34.520 17.24 -101.07 36.2 2.04
1227 2018 03 12 13 51 24.440 17.23 -100.8 43.0 1.4
1228 2018 03 12 15 29 12.980 16.79 -100.42 16.0 2.19
1229 2018 03 12 18 11 58.020 17.23 -101.03 10.0 1.36
1230 2018 03 12 20 22 59.940 17.03 -100.64 27.0 1.62
1231 2018 03 13 05 07 02.020 17.1 -100.32 11.7 2.43
1232 2018 03 13 06 55 36.940 17.75 -101.35 58.0 2.87
1233 2018 03 13 07 00 10.360 16.27 -100.83 19.4 2.08
1234 2018 03 13 09 43 46.280 17.33 -101.27 9.0 1.92
1235 2018 03 13 15 50 43.300 17.33 -101.55 5.0 2.36
1236 2018 03 13 16 13 49.820 17.33 -101.55 5.0 3.48
1237 2018 03 13 21 09 20.740 17.07 -99.97 33.0 3.1
1238 2018 03 13 22 17 52.980 16.45 -100.92 16.0 2.8
1239 2018 03 14 06 52 31.440 16.55 -101.1 10.0 1.34
1240 2018 03 14 08 15 15.160 16.9 -100.34 18.0 2.89
1241 2018 03 14 16 24 28.200 17.24 -101.04 36.2 2.3
1242 2018 03 14 16 48 39.860 17.04 -100.38 9.7 2.62
1243 2018 03 14 23 50 56.200 17.72 -100.22 111.4 2.05
1244 2018 03 15 00 28 38.240 17.31 -101.21 16.0 2.03
1245 2018 03 15 08 31 48.820 17.63 -101.13 54.0 2.54
1246 2018 03 15 12 25 05.240 17.1 -100.39 44.8 2.55
1247 2018 03 15 17 33 57.860 17.24 -101.04 36.2 2.17
1248 2018 03 16 00 59 43.200 16.3 -100.88 16.0 1.89
1249 2018 03 16 01 58 39.580 17.23 -101.02 7.0 2.13
1250 2018 03 16 05 29 20.360 17.11 -101.52 8.0 1.9
1251 2018 03 16 08 49 11.380 17.3 -101.51 3.4 2.71
1252 2018 03 16 12 28 17.500 17.22 -101.17 12.0 3.25
1253 2018 03 16 12 51 41.080 17.23 -101.03 8.0 1.75
1254 2018 03 16 20 44 49.520 17.53 -101.34 44.3 2.55
1255 2018 03 16 20 54 53.880 16.91 -100.28 9.3 2.95
1256 2018 03 16 23 25 58.760 16.78 -100.37 1.0 1.49
1257 2018 03 17 10 18 45.940 17.28 -101.39 20.0 3.5
1258 2018 03 17 12 15 11.700 16.55 -101.1 10.0 1.48
1259 2018 03 17 15 58 56.120 17.68 -101.09 55.3 1.79
1260 2018 03 17 15 59 02.940 17.32 -101.14 12.0 2.43
1261 2018 03 17 18 16 26.020 17.09 -101.11 20.1 2.2
1262 2018 03 18 05 20 33.720 17.13 -100.4 34.2 2.67
1263 2018 03 18 06 53 19.500 17.1 -100.39 44.8 2.3
1264 2018 03 18 09 03 13.820 17.28 -101.13 36.0 1.92
1265 2018 03 18 12 51 10.480 17.29 -101.29 16.0 2.28
1266 2018 03 18 13 02 02.660 17.34 -101.44 27.5 2.29
1267 2018 03 18 13 04 04.100 16.76 -100.91 16.0 3.43
1268 2018 03 18 15 34 47.540 17.39 -101.45 33.4 3.09
1269 2018 03 18 18 32 29.400 17.17 -100.67 5.3 1.38
1270 2018 03 18 19 46 13.940 17.04 -100.38 9.7 3.12
1271 2018 03 18 20 53 52.480 16.76 -100.91 16.0 1.38
1272 2018 03 18 20 57 09.580 17.0 -101.58 16.0 2.08
1273 2018 03 19 00 20 37.740 16.76 -100.91 16.0 0.55
1274 2018 03 19 06 11 00.080 17.29 -101.29 16.0 2.53
1275 2018 03 19 07 24 23.040 16.89 -101.57 16.0 2.6
1276 2018 03 19 08 54 17.280 16.86 -101.58 16.0 2.98
1277 2018 03 19 22 02 08.700 16.81 -100.06 8.0 2.83
1278 2018 03 20 02 20 57.720 16.46 -100.71 17.0 1.76
1279 2018 03 20 11 31 21.860 17.16 -100.07 10.0 1.81
1280 2018 03 20 12 16 14.960 17.11 -100.41 40.0 2.52
1281 2018 03 20 19 17 15.720 17.16 -100.07 10.0 1.75
1282 2018 03 21 01 09 14.600 17.04 -101.56 18.0 2.23
1283 2018 03 21 02 26 44.260 17.24 -101.04 36.2 2.07
1284 2018 03 21 02 28 48.100 17.24 -101.17 48.3 2.1
1285 2018 03 21 11 22 46.140 17.21 -100.42 21.0 1.45
1286 2018 03 21 13 17 15.080 16.7 -100.91 20.0 1.25
1287 2018 03 22 00 20 19.960 17.16 -100.07 10.0 1.47
1288 2018 03 22 05 06 05.080 17.29 -101.35 12.0 2.06
1289 2018 03 22 09 15 40.320 17.39 -101.45 33.4 2.18
1290 2018 03 22 10 30 26.000 16.76 -100.91 16.0 2.48
1291 2018 03 22 13 20 19.060 17.54 -101.35 46.0 2.98
1292 2018 03 22 15 23 32.560 17.6 -101.34 46.0 4.01
1293 2018 03 22 18 40 20.660 17.16 -100.37 36.2 2.45
1294 2018 03 22 20 30 16.640 16.76 -100.91 16.0 1.25
1295 2018 03 22 21 04 05.260 16.3 -100.88 16.0 3.21
1296 2018 03 22 21 30 32.680 16.3 -100.88 16.0 1.83
1297 2018 03 22 21 30 51.920 16.3 -100.88 16.0 2.53
1298 2018 03 22 21 33 02.260 16.3 -100.88 16.0 1.72
1299 2018 03 23 04 11 11.580 17.01 -101.53 16.0 2.22
1300 2018 03 23 05 24 29.720 17.04 -101.5 16.0 2.34
1301 2018 03 23 05 29 10.700 17.04 -101.5 16.0 2.49
1302 2018 03 23 06 28 09.560 17.04 -101.5 16.0 2.09
1303 2018 03 23 06 34 21.200 17.04 -101.5 16.0 3.02
1304 2018 03 23 06 35 56.000 17.1 -100.97 11.0 3.65
1305 2018 03 23 07 17 26.720 17.1 -100.97 11.0 1.94
1306 2018 03 23 07 20 38.380 17.04 -101.5 16.0 2.09
1307 2018 03 23 07 32 26.740 17.04 -101.47 12.0 2.12
1308 2018 03 23 07 43 25.820 17.04 -101.47 12.0 2.21
1309 2018 03 23 07 48 48.740 16.8 -100.38 20.0 2.18
1310 2018 03 23 12 54 26.000 16.83 -101.61 16.1 2.12
1311 2018 03 23 15 41 42.200 17.34 -100.9 46.0 0.94
1312 2018 03 23 19 26 51.060 17.34 -100.9 46.0 0.94
1313 2018 03 23 23 22 11.920 16.3 -100.88 16.0 1.62
1314 2018 03 24 00 34 25.960 16.3 -100.88 16.0 1.55
1315 2018 03 24 02 42 16.360 17.06 -100.64 7.0 2.03
1316 2018 03 24 03 21 52.380 16.3 -100.88 16.0 1.84
1317 2018 03 24 04 13 58.020 16.3 -100.88 16.0 1.89
1318 2018 03 24 07 05 58.820 17.34 -100.9 46.0 1.17
1319 2018 03 24 07 06 49.180 16.94 -100.27 13.0 3.02
1320 2018 03 24 07 44 25.960 16.45 -100.92 16.0 1.63
1321 2018 03 24 09 31 48.600 17.39 -101.37 11.9 1.95
1322 2018 03 24 10 33 52.420 17.34 -100.9 46.0 1.44
1323 2018 03 24 11 26 25.060 17.23 -100.76 20.0 1.95
1324 2018 03 24 11 37 57.940 17.23 -100.76 20.0 2.58
1325 2018 03 24 12 18 46.700 17.29 -101.05 3.0 2.34
1326 2018 03 24 19 33 52.720 16.3 -100.88 16.0 1.59
1327 2018 03 24 20 13 55.140 16.3 -100.88 16.0 1.64
1328 2018 03 24 22 32 30.160 16.3 -100.88 16.0 1.98
1329 2018 03 24 22 34 23.800 17.29 -101.29 16.0 2.56
1330 2018 03 25 00 45 22.120 17.23 -100.76 20.0 2.74
1331 2018 03 25 00 52 47.520 17.58 -101.31 53.0 1.46
1332 2018 03 25 05 44 35.540 16.92 -100.25 19.0 2.8
1333 2018 03 25 07 15 56.080 16.92 -100.25 19.0 2.83
1334 2018 03 25 08 11 29.660 17.19 -100.35 5.0 2.0
1335 2018 03 25 14 46 46.940 16.83 -101.61 16.1 2.25
1336 2018 03 25 15 14 56.660 17.24 -101.04 36.2 1.94
1337 2018 03 25 15 44 55.020 16.6 -100.53 5.0 3.6
1338 2018 03 25 16 08 13.960 17.04 -101.5 16.0 2.01
1339 2018 03 25 17 50 35.060 17.23 -101.05 5.0 2.01
1340 2018 03 25 17 53 16.260 17.16 -100.07 10.0 2.55
1341 2018 03 25 19 10 44.960 17.15 -100.98 12.2 1.78
1342 2018 03 25 22 41 00.440 17.22 -101.12 18.0 2.49
1343 2018 03 25 22 44 29.520 17.34 -100.9 46.0 1.99
1344 2018 03 25 22 49 41.480 17.08 -100.42 52.7 2.28
1345 2018 03 26 04 04 22.880 16.8 -100.35 22.0 2.29
1346 2018 03 26 04 33 58.100 17.17 -100.93 28.0 1.79
1347 2018 03 26 11 46 48.180 17.16 -100.07 10.0 1.9
1348 2018 03 26 16 22 17.900 16.49 -100.58 6.4 2.25
1349 2018 03 26 18 32 18.760 17.63 -101.63 34.9 3.07
1350 2018 03 27 00 44 19.400 17.37 -101.62 14.2 2.71
1351 2018 03 27 00 47 30.000 17.43 -101.49 2.0 2.58
1352 2018 03 27 01 36 47.960 17.21 -101.1 40.2 3.33
1353 2018 03 27 01 44 22.060 16.94 -101.32 16.0 1.56
1354 2018 03 27 02 48 45.980 16.94 -101.32 16.0 1.52
1355 2018 03 27 07 48 42.740 16.83 -100.35 20.0 2.85
1356 2018 03 27 08 38 29.220 17.22 -100.34 34.2 2.47
1357 2018 03 27 10 46 06.880 17.47 -101.59 11.0 2.5
1358 2018 03 27 19 55 11.820 17.28 -101.2 16.0 2.15
1359 2018 03 28 02 46 48.940 16.88 -101.69 16.0 2.24
1360 2018 03 28 05 00 05.060 16.77 -101.78 16.0 2.62
1361 2018 03 28 05 45 57.460 17.16 -100.07 10.0 1.9
1362 2018 03 28 06 01 02.720 16.9 -100.36 9.6 4.48
1363 2018 03 28 08 20 49.220 17.17 -100.39 40.0 2.54
1364 2018 03 28 11 36 44.800 17.07 -100.63 5.8 2.12
1365 2018 03 28 12 07 52.720 16.86 -99.99 27.6 2.54
1366 2018 03 28 15 25 10.920 17.17 -100.02 10.0 2.73
1367 2018 03 28 20 55 54.000 17.24 -101.04 36.2 2.06
1368 2018 03 29 03 11 39.600 17.18 -101.07 40.2 2.0
1369 2018 03 29 10 45 27.780 17.08 -101.26 18.1 3.77
1370 2018 03 29 13 43 59.360 16.94 -100.27 13.0 2.82
1371 2018 03 29 13 50 35.020 16.9 -100.36 9.6 2.49
1372 2018 03 29 22 24 24.980 17.34 -100.89 36.0 3.6
1373 2018 03 29 22 57 18.180 17.06 -100.64 7.0 2.0
1374 2018 03 30 00 20 09.820 16.9 -100.36 9.6 2.15
1375 2018 03 30 07 49 12.540 17.24 -101.04 36.2 2.09
1376 2018 03 30 09 38 42.720 17.33 -101.55 3.0 2.71
1377 2018 03 30 21 21 02.480 16.27 -100.86 19.4 2.49
1378 2018 03 30 22 38 51.140 17.44 -101.53 27.3 2.78
1379 2018 03 30 23 14 17.500 16.79 -101.3 16.0 2.22
1380 2018 03 30 23 16 05.440 16.79 -101.3 16.0 1.38
1381 2018 03 31 02 33 30.500 17.2 -100.39 39.3 2.55
1382 2018 03 31 06 31 18.060 17.24 -100.92 9.0 2.96
1383 2018 03 31 12 31 51.580 17.16 -100.07 10.0 2.01
1384 2018 03 31 14 36 02.160 17.52 -101.32 37.1 2.28
1385 2018 03 31 16 25 06.160 17.37 -101.46 4.0 3.12
1386 2018 03 31 16 25 31.200 17.37 -101.46 4.0 2.58
1387 2018 03 31 16 27 43.820 17.37 -101.46 4.0 2.26
1388 2018 03 31 23 50 43.340 17.72 -100.22 111.4 2.12
1389 2018 04 01 04 02 13.320 17.17 -100.39 40.0 2.26
1390 2018 04 01 04 06 46.280 17.16 -100.37 38.2 2.26
1391 2018 04 01 07 50 27.080 16.78 -100.43 1.0 2.46
1392 2018 04 01 08 59 48.700 16.8 -100.35 22.0 2.35
1393 2018 04 01 11 15 12.020 16.81 -100.46 1.0 1.82
1394 2018 04 01 14 19 12.340 16.81 -100.08 5.0 2.35
1395 2018 04 01 18 20 11.400 17.17 -100.39 40.0 2.59
1396 2018 04 01 18 25 48.040 17.55 -101.19 10.0 2.87
1397 2018 04 01 19 13 55.340 16.94 -101.32 16.0 2.64
1398 2018 04 01 21 14 44.700 17.01 -100.44 15.9 2.33
1399 2018 04 02 00 32 50.620 16.91 -100.76 3.0 1.41
1400 2018 04 02 03 41 36.980 17.07 -100.38 39.0 3.4
1401 2018 04 02 03 52 05.020 17.09 -100.63 11.5 2.51
1402 2018 04 02 04 46 48.260 16.88 -100.79 3.0 1.49
1403 2018 04 02 11 58 31.220 17.62 -101.29 56.6 2.73
1404 2018 04 02 12 15 44.540 17.08 -100.69 5.0 2.11
1405 2018 04 02 15 44 19.340 17.21 -100.42 21.0 2.12
1406 2018 04 02 20 07 50.280 17.33 -101.34 27.0 2.23
1407 2018 04 03 05 00 39.840 17.24 -101.04 36.2 2.05
1408 2018 04 03 08 35 35.020 16.83 -100.45 5.0 1.93
1409 2018 04 03 13 33 19.060 16.89 -100.41 5.0 2.48
1410 2018 04 03 18 02 10.300 17.33 -101.67 5.0 2.42
1411 2018 04 03 18 31 08.880 17.33 -101.67 5.0 1.9
1412 2018 04 03 19 17 45.620 17.33 -101.67 5.0 1.99
1413 2018 04 03 19 46 40.620 17.33 -101.67 5.0 2.43
1414 2018 04 03 19 57 28.380 17.33 -101.67 5.0 1.87
1415 2018 04 03 19 58 13.720 16.82 -101.66 14.0 2.86
1416 2018 04 03 21 40 56.900 17.33 -101.67 5.0 1.9
1417 2018 04 03 22 01 26.940 17.34 -101.66 5.0 2.61
1418 2018 04 03 22 02 07.140 17.33 -101.67 5.0 1.79
1419 2018 04 03 22 07 25.340 17.34 -101.66 5.0 2.65
1420 2018 04 03 22 09 55.160 17.33 -101.67 3.0 1.88
1421 2018 04 03 22 18 18.520 17.33 -101.67 5.0 1.89
1422 2018 04 03 22 18 45.080 17.33 -101.67 3.0 1.93
1423 2018 04 03 22 24 44.340 17.34 -101.66 5.0 2.64
1424 2018 04 03 22 41 59.780 17.33 -101.67 5.0 2.34
1425 2018 04 03 22 43 18.040 17.33 -101.67 5.0 1.99
1426 2018 04 04 00 12 07.600 17.33 -101.67 5.0 1.13
1427 2018 04 04 01 00 27.000 17.34 -101.66 5.0 2.77
1428 2018 04 04 03 19 15.140 17.33 -101.67 5.0 1.69
1429 2018 04 04 04 15 12.700 17.34 -101.66 5.0 2.69
1430 2018 04 04 04 53 33.940 17.33 -101.67 3.0 1.91
1431 2018 04 04 05 04 20.840 17.33 -101.67 3.0 2.05
1432 2018 04 04 08 13 55.340 17.34 -101.66 5.0 2.59
1433 2018 04 04 08 34 44.120 17.33 -101.67 5.0 1.98
1434 2018 04 04 09 13 47.000 17.38 -101.24 6.0 2.38
1435 2018 04 04 09 48 23.260 17.34 -101.66 5.0 2.58
1436 2018 04 04 11 53 32.680 17.1 -100.39 44.8 2.34
1437 2018 04 04 12 08 12.140 16.82 -100.0 7.4 3.33
1438 2018 04 04 15 50 24.860 16.95 -100.31 7.0 2.68
1439 2018 04 04 19 27 41.200 16.87 -100.04 2.0 3.19
1440 2018 04 04 23 30 27.520 17.29 -101.29 16.0 2.76
1441 2018 04 04 23 31 59.900 17.29 -101.29 16.0 1.32
1442 2018 04 05 01 20 48.580 16.87 -100.43 7.0 1.94
1443 2018 04 05 02 55 39.820 17.39 -101.37 11.9 2.85
1444 2018 04 05 04 35 42.840 16.81 -100.46 1.0 1.83
1445 2018 04 05 04 47 52.040 17.33 -101.67 5.0 1.65
1446 2018 04 05 05 01 51.240 17.33 -101.67 5.0 1.8
1447 2018 04 05 11 06 49.080 16.87 -100.4 3.0 1.7
1448 2018 04 05 11 37 29.580 17.0 -100.17 45.0 2.19
1449 2018 04 05 14 15 04.540 17.04 -100.38 9.7 2.49
1450 2018 04 05 22 09 15.700 17.19 -100.35 7.0 1.93
1451 2018 04 06 05 48 00.560 17.08 -101.02 14.7 2.61
1452 2018 04 07 00 13 31.660 17.19 -100.35 7.0 1.1
1453 2018 04 07 02 35 13.400 16.83 -100.11 25.0 2.23
1454 2018 04 07 03 18 34.540 16.93 -100.36 10.0 2.71
1455 2018 04 07 03 58 35.200 16.93 -100.36 10.0 2.2
1456 2018 04 07 04 37 11.800 17.24 -101.04 36.2 2.22
1457 2018 04 07 06 09 17.120 17.18 -101.07 36.2 2.44
1458 2018 04 07 08 33 30.240 16.93 -100.36 10.0 1.79
1459 2018 04 07 09 12 55.120 16.8 -100.35 22.0 2.33
1460 2018 04 07 09 23 21.840 16.86 -100.2 5.0 2.6
1461 2018 04 07 09 38 35.500 16.93 -100.36 10.0 1.79
1462 2018 04 07 09 58 56.700 16.93 -100.36 10.0 1.86
1463 2018 04 07 11 13 00.800 16.93 -100.36 10.0 2.19
1464 2018 04 07 14 11 55.660 17.16 -100.07 10.0 2.06
1465 2018 04 07 19 49 51.440 17.27 -100.3 53.0 2.28
1466 2018 04 07 22 46 34.900 17.16 -100.07 10.0 1.9
1467 2018 04 08 03 31 43.320 17.0 -100.01 5.0 2.44
1468 2018 04 08 05 58 15.740 17.16 -100.07 10.0 2.27
1469 2018 04 08 09 58 33.000 17.32 -101.38 36.0 2.43
1470 2018 04 08 13 14 41.820 17.37 -101.46 4.0 2.37
1471 2018 04 08 18 43 45.800 16.99 -100.34 22.0 2.45
1472 2018 04 08 19 26 03.940 17.4 -101.44 29.0 2.41
1473 2018 04 09 05 34 23.260 16.9 -100.28 22.0 2.49
1474 2018 04 09 08 10 26.060 17.16 -100.07 10.0 1.88
1475 2018 04 09 08 39 03.860 17.11 -100.41 40.0 2.44
1476 2018 04 09 12 07 40.420 17.08 -101.02 14.7 1.73
1477 2018 04 09 13 13 29.560 16.92 -100.01 5.0 2.56
1478 2018 04 09 13 23 51.720 16.45 -100.92 16.0 2.92
1479 2018 04 09 13 29 29.800 17.53 -101.37 46.3 1.97
1480 2018 04 09 13 30 00.080 16.45 -100.92 16.0 1.9
1481 2018 04 09 13 31 00.340 16.45 -100.92 16.0 1.68
1482 2018 04 09 15 09 32.900 17.22 -101.12 18.0 2.1
1483 2018 04 09 15 59 04.240 17.41 -101.73 4.2 2.9
1484 2018 04 09 21 09 50.140 17.23 -100.76 20.0 1.9
1485 2018 04 09 23 09 08.340 17.22 -101.12 18.0 2.09
1486 2018 04 09 23 58 05.260 17.33 -101.67 5.0 -1.31
1487 2018 04 10 01 20 27.500 17.37 -101.46 4.0 2.73
1488 2018 04 10 01 50 45.440 16.14 -100.66 20.0 3.65
1489 2018 04 10 03 52 20.800 17.07 -100.63 5.8 2.58
1490 2018 04 10 06 26 50.520 17.24 -101.04 36.2 1.89
1491 2018 04 10 10 15 18.460 17.29 -101.55 3.0 2.33
1492 2018 04 10 10 45 56.300 17.22 -101.12 18.0 1.5
1493 2018 04 10 12 34 52.980 17.19 -100.35 7.0 1.87
1494 2018 04 10 17 34 52.160 17.29 -101.24 15.0 2.1
1495 2018 04 11 03 24 55.800 17.47 -101.63 8.0 2.78
1496 2018 04 11 05 07 46.100 17.41 -101.63 16.0 2.14
1497 2018 04 11 07 14 30.440 17.32 -101.38 36.0 2.71
1498 2018 04 11 09 04 46.180 17.47 -101.63 8.0 1.5
1499 2018 04 11 09 37 17.120 17.16 -100.07 10.0 2.44
1500 2018 04 11 13 25 51.960 17.47 -101.59 11.0 2.25
1501 2018 04 11 14 07 18.760 16.87 -100.06 5.0 1.7
1502 2018 04 11 16 16 35.060 17.34 -100.9 46.0 0.87
1503 2018 04 11 17 35 04.780 16.68 -100.26 16.0 3.27
1504 2018 04 11 20 46 43.040 16.93 -100.37 24.0 2.45
1505 2018 04 11 23 07 14.560 17.72 -100.22 111.4 3.27
1506 2018 04 12 00 05 27.440 16.98 -100.12 5.0 -0.08
1507 2018 04 12 00 47 01.980 16.85 -100.05 9.0 2.89
1508 2018 04 12 01 48 29.880 17.26 -101.05 5.0 2.42
1509 2018 04 12 15 36 23.160 16.98 -100.12 5.0 2.02
1510 2018 04 12 16 09 42.520 16.98 -100.12 5.0 2.0
1511 2018 04 12 19 39 19.780 16.93 -100.37 24.0 2.11
1512 2018 04 12 21 11 54.240 16.88 -100.21 5.0 1.66
1513 2018 04 12 22 16 02.740 17.28 -101.09 20.0 2.1
1514 2018 04 13 05 24 50.440 17.07 -100.63 5.8 2.25
1515 2018 04 13 05 25 04.180 17.07 -100.63 5.8 2.21
1516 2018 04 13 07 51 38.040 16.98 -100.12 5.0 1.97
1517 2018 04 13 21 37 35.900 17.08 -100.69 3.0 2.51
1518 2018 04 14 05 00 25.700 17.06 -100.64 7.0 2.2
1519 2018 04 14 05 00 40.580 17.06 -100.64 7.0 2.13
1520 2018 04 14 06 27 38.440 16.92 -100.01 5.0 2.64
1521 2018 04 14 07 52 21.380 17.25 -101.54 8.0 2.6
1522 2018 04 14 08 10 23.840 17.28 -101.57 10.0 2.55
1523 2018 04 14 08 42 59.600 17.39 -101.58 7.0 2.64
1524 2018 04 14 12 06 20.640 17.47 -101.59 11.0 3.03
1525 2018 04 14 18 13 55.800 17.16 -100.07 10.0 2.22
1526 2018 04 14 18 14 02.460 17.16 -100.07 10.0 2.22
1527 2018 04 14 20 13 24.900 17.3 -101.51 3.4 2.3
1528 2018 04 14 22 51 20.340 17.72 -100.22 111.4 3.65
1529 2018 04 14 23 04 30.460 17.38 -101.38 30.9 2.07
1530 2018 04 14 23 16 43.160 17.16 -100.07 10.0 1.91
1531 2018 04 15 01 10 58.300 17.27 -101.07 32.2 2.04
1532 2018 04 15 08 24 29.120 17.3 -101.3 13.0 2.13
1533 2018 04 15 09 17 07.760 16.93 -100.1 5.0 2.63
1534 2018 04 15 17 05 41.160 17.16 -101.42 20.0 3.18
1535 2018 04 15 17 06 51.180 17.2 -101.39 7.0 1.9
1536 2018 04 15 17 17 04.280 17.2 -101.39 7.0 2.46
1537 2018 04 15 17 17 40.480 17.16 -101.42 20.0 2.58
1538 2018 04 15 17 24 06.980 17.16 -101.42 20.0 4.01
1539 2018 04 15 17 42 11.800 17.2 -101.39 7.0 1.65
1540 2018 04 15 19 10 10.620 17.26 -101.51 33.0 2.35
1541 2018 04 15 21 49 08.440 17.16 -101.42 20.0 2.17
1542 2018 04 16 01 28 06.040 17.21 -100.42 21.0 1.74
1543 2018 04 16 02 30 41.700 17.18 -101.1 34.2 2.5
1544 2018 04 16 03 57 52.600 17.04 -100.66 5.7 1.87
1545 2018 04 16 04 13 53.120 17.18 -101.33 5.0 1.94
1546 2018 04 16 10 21 06.120 17.25 -101.61 5.0 2.18
1547 2018 04 16 16 00 57.480 17.06 -100.64 7.0 2.21
1548 2018 04 16 23 28 44.040 17.72 -100.22 111.4 3.08
1549 2018 04 17 01 31 09.700 17.28 -101.12 16.0 2.07
1550 2018 04 17 14 12 27.920 17.06 -100.64 7.0 2.55
1551 2018 04 17 16 32 28.240 17.1 -100.39 44.8 2.37
1552 2018 04 17 17 43 17.880 17.07 -100.63 5.8 1.96
1553 2018 04 17 21 33 40.580 17.32 -101.24 4.0 1.87
1554 2018 04 18 07 32 44.460 17.07 -100.38 20.0 1.64
1555 2018 04 18 09 32 11.060 17.01 -100.42 15.1 1.96
1556 2018 04 18 09 37 00.880 17.07 -100.41 21.0 2.58
1557 2018 04 18 10 28 54.540 17.2 -101.68 15.0 3.05
1558 2018 04 18 15 40 28.700 16.93 -100.92 15.0 1.86
1559 2018 04 18 15 40 44.780 16.93 -100.92 15.0 2.46
1560 2018 04 18 21 37 40.400 16.95 -100.55 5.0 1.87
1561 2018 04 18 21 46 15.080 17.07 -100.41 21.0 3.4
1562 2018 04 18 23 15 18.640 17.07 -100.38 20.0 1.66
1563 2018 04 19 18 10 51.340 16.81 -100.42 5.0 1.04
1564 2018 04 19 18 15 59.740 16.84 -100.42 1.0 1.69
1565 2018 04 19 19 10 50.620 16.84 -100.43 5.0 2.48
1566 2018 04 19 19 47 55.680 16.84 -100.37 9.0 2.27
1567 2018 04 19 20 58 00.140 16.84 -100.43 5.0 3.32
1568 2018 04 19 20 59 51.380 16.87 -100.37 9.0 2.71
1569 2018 04 19 21 01 10.760 16.84 -100.46 1.0 2.36
1570 2018 04 19 21 10 25.680 16.84 -100.43 5.0 2.33
1571 2018 04 19 21 30 56.740 16.84 -100.43 5.0 1.99
1572 2018 04 19 22 46 02.560 16.9 -100.4 5.0 1.94
1573 2018 04 19 23 21 54.080 16.84 -100.43 5.0 1.7
1574 2018 04 19 23 22 17.980 16.84 -100.43 5.0 1.66
1575 2018 04 19 23 34 00.860 17.16 -100.07 10.0 1.42
1576 2018 04 20 00 02 22.980 17.37 -101.46 4.0 0.44
1577 2018 04 20 00 50 23.000 16.81 -100.46 1.0 2.16
1578 2018 04 20 00 51 32.400 16.81 -100.46 1.0 2.15
1579 2018 04 20 01 13 01.260 16.84 -100.43 5.0 1.74
1580 2018 04 20 02 40 29.840 16.81 -100.4 5.0 2.04
1581 2018 04 20 06 39 35.220 16.84 -100.43 5.0 2.03
1582 2018 04 20 06 40 12.120 16.84 -100.43 5.0 2.09
1583 2018 04 20 06 45 27.400 16.84 -100.43 5.0 2.72
1584 2018 04 20 07 05 00.740 17.29 -101.22 46.0 2.89
1585 2018 04 20 08 05 55.620 17.29 -101.22 46.0 3.02
1586 2018 04 20 18 34 49.460 16.99 -100.12 5.0 2.23
1587 2018 04 21 01 37 35.640 16.58 -100.33 3.5 3.52
1588 2018 04 21 03 55 36.500 17.1 -100.39 44.8 3.04
1589 2018 04 21 04 36 38.260 17.01 -100.4 21.2 2.22
1590 2018 04 21 07 12 15.200 16.98 -100.12 5.0 2.08
1591 2018 04 21 12 45 04.860 17.37 -101.47 27.5 2.81
1592 2018 04 21 15 52 43.900 16.98 -100.12 5.0 2.03
1593 2018 04 21 21 51 00.980 17.5 -100.96 48.0 1.96
1594 2018 04 22 14 43 57.140 17.39 -101.44 36.7 3.11
1595 2018 04 22 17 11 18.720 16.82 -100.17 5.0 2.41
1596 2018 04 22 17 18 08.340 16.82 -100.2 7.0 2.02
1597 2018 04 22 17 30 25.340 16.82 -100.17 5.0 2.0
1598 2018 04 22 18 11 40.760 17.3 -101.04 38.2 2.93
1599 2018 04 23 01 59 21.220 16.82 -100.17 5.0 2.19
1600 2018 04 23 02 12 52.400 16.99 -100.12 5.0 2.1
1601 2018 04 23 03 35 34.160 17.32 -100.99 3.0 2.56
1602 2018 04 23 10 53 09.680 17.37 -101.46 4.0 2.74
1603 2018 04 23 11 31 38.120 16.98 -100.12 5.0 2.14
1604 2018 04 23 18 04 23.580 17.22 -101.12 18.0 1.96
1605 2018 04 23 18 29 47.400 16.99 -100.12 5.0 2.13
1606 2018 04 23 19 54 45.720 17.37 -101.46 4.0 3.08
1607 2018 04 23 23 11 35.920 16.98 -100.12 5.0 2.06
1608 2018 04 24 04 03 51.320 17.17 -100.39 40.0 2.74
1609 2018 04 24 08 40 00.380 17.1 -100.39 44.8 2.39
1610 2018 04 24 16 21 58.340 17.29 -101.08 32.0 2.48
1611 2018 04 24 17 30 38.280 16.84 -100.49 9.0 2.16
1612 2018 04 24 21 10 13.120 16.99 -100.12 5.0 2.26
1613 2018 04 24 21 19 16.420 17.1 -101.02 34.0 3.3
1614 2018 04 25 02 00 04.660 16.44 -100.9 20.0 1.56
1615 2018 04 25 11 21 33.800 16.99 -100.12 5.0 2.14
1616 2018 04 25 15 52 01.120 16.77 -100.32 22.0 2.31
1617 2018 04 26 03 29 32.260 17.11 -100.41 40.0 2.74
