-100.7700 16.3000 2017 11 29 2.07 10.00 14 54
-100.7700 16.3000 2017 11 29 1.85 10.00 15 17
-100.7700 16.3000 2017 11 29 2.94 10.00 16 54
-100.7700 16.3000 2017 11 29 2.13 10.00 17 39
-100.7700 16.3000 2017 11 29 1.94 10.00 18 15
-100.7700 16.3000 2017 11 29 1.75 10.00 19 02
-101.1700 17.2400 2017 11 29 1.79 46.30 20 22
-101.5300 17.4400 2017 11 29 2.45 27.30 21 03
-101.1700 17.1800 2017 11 29 1.75 44.30 23 09
-100.2200 17.7200 2017 11 30 0.82 111.40 00 01
-101.3600 17.5800 2017 11 30 1.66 45.60 00 26
-100.8600 16.2700 2017 11 30 1.33 19.40 00 31
-101.3600 17.5800 2017 11 30 2.29 45.60 00 32
-101.1700 17.2400 2017 11 30 1.59 46.30 02 13
-100.8600 16.2700 2017 11 30 2.53 19.40 02 31
-100.6400 17.0900 2017 11 30 2.24 11.00 03 07
-100.5000 16.5900 2017 11 30 2.23 5.00 08 18
-100.2400 17.1200 2017 11 30 2.18 39.50 13 42
-100.7700 16.3000 2017 11 30 1.79 10.00 16 50
-100.8600 16.2700 2017 11 30 2.05 19.40 17 18
-100.7700 16.3000 2017 11 30 2.27 10.00 17 23
-100.7700 16.3000 2017 11 30 1.74 10.00 17 25
-100.7700 16.3000 2017 11 30 1.76 10.00 17 31
-100.7700 16.3000 2017 11 30 1.81 10.00 18 02
-100.7700 16.3000 2017 11 30 1.83 10.00 18 07
-100.7700 16.3000 2017 11 30 1.81 10.00 18 07
-100.7700 16.3000 2017 11 30 1.69 10.00 18 11
-101.3700 17.6100 2017 11 30 2.65 43.20 19 30
-100.7700 16.3000 2017 11 30 3.23 10.00 20 56
-100.7700 16.3000 2017 11 30 1.93 10.00 21 00
-100.7700 16.3000 2017 11 30 1.93 10.00 21 00
-100.7700 16.3000 2017 11 30 1.97 10.00 21 37
-100.7700 16.3000 2017 11 30 1.94 10.00 21 46
-100.7700 16.3000 2017 11 30 3.61 10.00 21 52
-100.7700 16.3000 2017 11 30 2.00 10.00 21 54
-100.3500 17.1900 2017 11 30 2.77 5.00 22 01
-100.7700 16.3000 2017 11 30 1.85 10.00 22 47
-100.9100 16.2900 2017 12 01 1.28 14.30 00 34
-101.6200 17.5900 2017 12 01 3.40 35.50 00 59
-100.9100 16.2600 2017 12 01 1.39 16.30 01 23
-100.9100 16.2600 2017 12 01 2.26 16.30 01 50
-100.9100 16.2600 2017 12 01 1.48 16.30 02 00
-100.7700 16.3000 2017 12 01 1.71 10.00 02 02
-100.9100 16.2600 2017 12 01 2.22 16.30 02 36
-101.0400 17.2400 2017 12 01 1.53 36.20 02 49
-100.7700 16.3000 2017 12 01 1.93 10.00 03 47
-100.7700 16.3000 2017 12 01 2.32 10.00 04 00
-100.7700 16.3000 2017 12 01 1.72 10.00 04 14
-100.9100 16.2600 2017 12 01 1.40 16.30 04 24
-100.7700 16.3000 2017 12 01 1.61 10.00 04 38
-100.7700 16.3000 2017 12 01 1.93 10.00 04 44
-100.7700 16.3000 2017 12 01 1.78 10.00 04 46
-100.7700 16.3000 2017 12 01 1.59 10.00 04 48
-101.1700 17.2400 2017 12 01 1.61 46.30 04 53
-100.7700 16.3000 2017 12 01 1.59 10.00 05 34
-100.9100 16.2600 2017 12 01 1.51 14.30 05 54
-100.2400 17.1200 2017 12 01 2.24 39.50 06 32
-100.1400 17.1200 2017 12 01 1.86 35.00 07 58
-100.3400 16.9000 2017 12 01 2.61 18.00 09 13
-100.7700 16.3000 2017 12 01 1.89 10.00 09 15
-100.9100 16.2600 2017 12 01 1.70 16.30 09 33
-100.1400 17.1200 2017 12 01 1.66 35.00 09 52
-100.1400 17.1200 2017 12 01 1.63 35.00 09 52
-100.9100 16.2600 2017 12 01 1.67 16.30 10 19
-100.9400 16.2000 2017 12 01 2.04 12.30 10 23
-100.9400 16.2000 2017 12 01 2.64 12.30 10 26
-100.1400 17.1200 2017 12 01 1.70 35.00 12 49
-100.1400 17.1200 2017 12 01 1.90 35.00 13 00
-100.1400 17.1200 2017 12 01 1.61 35.00 13 05
-100.8600 16.2700 2017 12 01 2.67 19.40 18 41
-100.9100 16.2600 2017 12 01 1.91 16.30 20 15
-100.8600 16.2700 2017 12 01 2.09 19.40 20 23
-100.8600 16.2700 2017 12 01 2.25 19.40 20 35
-100.9100 16.2600 2017 12 01 2.09 16.30 21 21
-100.8600 16.2700 2017 12 01 2.98 19.40 21 48
-100.8800 16.3300 2017 12 01 1.73 14.00 21 53
-100.8600 16.2700 2017 12 01 1.65 19.40 22 09
